Location,Latitude,Longitude
Mirzapur Cum Vindhyachal,25.1586568,82.4950457
Shillong,25.5901143,91.8223968
Khurai,24.0394853,78.3127782
Hunsur,12.310565,76.2539407
Eravattur,11.5439682,75.7194054
Durg District,21.201019,81.1051519
Barrackpur Cantonment Civil Township,37.2811053,127.0507571
Haileymandi,28.346237,76.7492866
Kewalpur,27.7436938,81.3057353
Krishnagiri,12.5259012,78.1705604
Puliyur,10.6338806,78.7994339
Tirunelveli,8.721555,77.6721372
Mansur Chak,25.6256238,85.9081506
Baheri,28.779243,79.4818781
Bhinmal,25.002488,72.2418765
Changodar Gidc,37.2811053,127.0507571
Mydukur,14.7363424,78.7003605
Orai Industrial Area,37.2811053,127.0507571
Parsakhera Industrial Area,28.427675,79.3496913
Chittoor,13.2163624,79.0712943
Dataganj,28.0243842,79.3956667
Durgapur,23.531088,87.2301337
Krishnagiri District,12.5115191,77.5125612
Kapurthala District,31.3844513,74.875925
Bilgram,27.1754857,80.0148573
Hamren,37.2811053,127.0507571
Allagadda,15.6915837,78.4099709
Anjangaon,21.1635764,77.2774754
Verkilambi,8.2957263,77.2881239
Ratnagiri District,17.2833373,72.8871723
Koottilangadi,11.0424668,76.0886692
Belthara Road,26.1247697,83.8361902
Janpur,37.2811053,127.0507571
Ranbirsinghpora,32.6048974,74.7140214
East Khasi Hill,25.4214925,91.1953724
Nagireddipalle,37.2811053,127.0507571
Bhonigir,17.5046863,78.8751204
Uluberia,22.4693578,88.052967
Secunderbad,17.5370297,78.4312759
Frontier Mediville Sez,37.2811053,127.0507571
Harveypatti,9.8753263,78.0561
Aiho,37.2811053,127.0507571
Bhogaon,37.2811053,127.0507571
Babugarh,28.723448,77.8433769
Jodhpurdhpur,37.2811053,127.0507571
Sirsi,14.6187293,74.8026429
Indian Tehephone Industry Mankapur,37.2811053,127.0507571
Baihar,22.1001273,80.5321882
Tura,37.2811053,127.0507571
Vadali,23.9217234,73.0131343
Thiruvithancode,8.2423338,77.2905467
Godhra,22.7844669,73.589715
Basudevpur,21.1302482,86.7188209
Gorakhpur District,26.6650856,82.8144811
Osmanabad,18.1928171,76.0094119
Mahrajganj Azamgarh District,26.2517182,83.1148733
Sankrail,22.546557,88.2006593
Othakadai,9.9580897,78.1831607
Darbhanga.,26.1506267,85.8681586
Dediapada,21.625683,73.5763406
Chittorgarh,24.9048329,74.5865747
Dumka,24.2755698,87.1868108
Mohiuddinagar,25.5769746,85.6530091
Muttukuru,14.2925223,80.0848603
Wai.,37.2811053,127.0507571
Santirbazar,23.3093302,91.5527522
Pilicode,12.2001163,75.1437861
Kattanam,9.1776644,76.5599012
Chikanpara,22.9309891,88.7554654
Lilia,37.2811053,127.0507571
Lote Parshuram Midc,37.2811053,127.0507571
Makrana Village,27.0376854,74.6406564
Taki,37.2811053,127.0507571
Sultanganj,25.2421335,86.7262879
Mettupalayam .tiruchirappalli District,11.172846,78.3959024
Ranpur,22.3515989,71.6992847
Ajara,37.2811053,127.0507571
Zirkpur,30.6538185,76.7893691
Bonaigarh,21.8203676,84.934691
Morena,37.2811053,127.0507571
Bhawani Mandi,24.4084543,75.7867056
Samthar,25.8426536,78.8878439
Kumarghat,24.1629596,91.9937175
Maghar,37.2811053,127.0507571
Badnawar,23.0233403,75.2230881
Giridih District,24.3316408,85.5639873
Nuzvid,16.7852273,80.8095282
Ntpc Sipat Township,22.1363425,82.2975861
Alappuzha District,9.4891696,76.4751861
Killannur,10.5903299,76.1872226
Mandasur,37.2811053,127.0507571
Payyannur,12.1042008,75.1879559
Lawar,37.2811053,127.0507571
Sawantwadi,15.9062504,73.8122881
Amreli,21.5994542,71.1860312
Paravur,8.8099087,76.6475538
Bowali,22.403726,88.1663834
Murbad,19.2652883,73.3747675
Pudu,37.2811053,127.0507571
Koradacheri,10.7736373,79.4736979
Vatwarlapalle,37.2811053,127.0507571
Ichhapur Defence Estate Civil Township,37.2811053,127.0507571
Karnal District,29.6894954,76.2771416
Dondaicha Warwade,21.3275191,74.5443142
Jalor District,25.204377,71.0180331
Dakor,22.7540206,73.1396341
Chapari,23.4902448,86.5512402
Thookkanaikampalayam,37.2811053,127.0507571
Agra District,27.0730832,77.0218088
Noorpur,37.2811053,127.0507571
Thullur,16.5246443,80.4586132
Nalco,37.2811053,127.0507571
Barh,37.2811053,127.0507571
Kajora,23.611959,87.1406793
Kottuvally,10.107034,76.2243138
District Paschim Medinipur,22.3572007,86.667024
Vaniputhur,11.506025,77.3553909
Solapur District,17.8512229,74.3973611
Udala,21.5792294,86.5504645
Bar,37.2811053,127.0507571
Bilaspur District,22.4128888,81.5399541
Hubli,15.3645877,75.0391075
Bareja,37.2811053,127.0507571
Kottaram,8.1170777,77.5151324
Dharapuram,10.7368705,77.5022553
Umarsara,20.3725738,78.1100867
Deoli,25.7637182,75.3665112
Shehera,22.9513178,73.6259119
Eriyad,10.2227351,76.1463259
Yerupelem,37.2811053,127.0507571
Narayanavanam,13.4227307,79.5820748
Lakshmeshwar,15.128939,75.4582534
South Thrikkaripur,12.1446528,75.1539515
Bisharatganj,28.2912966,79.2772687
Chamkaur Sahib,30.8939376,76.3928316
Nagarkarnool,16.4919709,78.2723087
Ongole,15.508805,79.9966043
Vijayawada.,16.5101531,80.5744208
Ala,37.2811053,127.0507571
Madhyamgram,22.6956939,88.4096406
Yanam District,13.7601261,74.4282526
Deara,37.2811053,127.0507571
Lohara,37.2811053,127.0507571
Palasbari,26.132829,91.5161454
Venganoor,8.4015253,76.9723998
Khudaganj,27.1851947,79.6613702
Sojat Road,25.8672925,73.7354038
Jhabua,22.7682066,74.5784567
Sana Arjyapalli,37.2811053,127.0507571
Kannod,22.6660783,76.7253051
Nandgaon,27.7163956,77.3469555
Badgam District,33.8967129,74.3908732
Warora,20.240311,78.99451
District Sonipat,29.0317918,76.3015704
Belur,13.1641119,75.8481134
Tada,37.2811053,127.0507571
Sankhol,28.7090255,76.8735755
Sheragada,19.5102304,84.6011294
Kolkata,22.6757521,88.0495361
Omalur,11.7527683,78.0288208
Jangareddy Gudem,17.1226224,81.2714099
Sirumugai,11.3195499,76.9946275
Chhuikhadan,21.5249056,80.9771132
Dhaurahara,27.9883206,81.0539705
Kottarakkara,9.0026249,76.7466856
Terdal,16.4953478,75.032544
Giddarbaha,30.2045545,74.6404694
Vidyanagar,37.2811053,127.0507571
Ramgarh Cantonment Civil Township,37.2811053,127.0507571
Secundrabad,37.2811053,127.0507571
Thiruvallur District,13.2457625,79.2599398
"Bishnupur,birbhum",24.1329683,87.8844023
Sagalee,27.2479144,93.4871184
Gumla District,23.1604337,83.9636252
Puvalur,10.8979822,78.8254476
Patrapur,19.1316977,84.5672285
Chennai42,37.2811053,127.0507571
Kundapur,13.6236111,74.6846724
Amraudha,26.1981225,79.775784
Sangali,37.2811053,127.0507571
Ambah,26.7017309,78.2188569
Komarolu,15.2663006,78.997407
Palamedu,10.1042734,78.1073641
Sundarnagar,31.5310658,76.8796312
Paschimi Singhbhum,22.4249634,84.9579092
Jawharnagar,21.1134091,79.5258954
Mahabaleshwar,17.925819,73.6137621
Palakol,37.2811053,127.0507571
Katangi Balaghat District,21.7696617,79.7845602
Hastinapur,29.1564885,77.9774163
Gavaravaram,37.2811053,127.0507571
Uttar Bishnupur,37.2811053,127.0507571
Udaipur,24.60827,73.6370181
Barpeta Road,26.5010709,90.9598016
Maraimalinagar,12.7820357,80.0099712
Raipur,21.2618911,81.5490329
Kanjany,10.4746773,76.1109853
Ajanta,37.2811053,127.0507571
Chumukedima,25.8034407,93.743167
Nagapattinam,10.77958,79.7894412
Behror,27.8960098,76.2747501
Punepune,37.2811053,127.0507571
Anupshahr,28.3544984,78.2528793
Yadagirigutta,17.5848205,78.9354519
Upper Tadong,27.3204728,88.5891128
Doundi,12.8066659,-11.219454
Sanquelim,15.5587143,73.9781563
Lohara Osmanabad,17.9890797,76.3088677
Anandnagar,37.2811053,127.0507571
Kumher,27.3424347,77.3353062
Kayamkulam,9.1729605,76.4898203
Peranamallur,12.5668364,79.4246721
Holenarasipura,12.7858129,76.2383794
Nagri Industrial Area,37.2811053,127.0507571
Masat Hugli District,22.7398097,88.1822424
Manugur,17.9351263,80.7712692
Kosamba,21.4619277,72.9212373
Kuchchh,37.2811053,127.0507571
Basti District,26.803343,82.6817437
Revelganj,25.7654307,84.6054775
Muzaffarpur.,26.1203917,85.316174
Dindugal,10.3640572,77.9389147
Dhenkanal,20.6548665,85.5649466
Surajgarh,28.310304,75.7129668
Kavalapur,16.9304594,74.6037567
Jallaram,18.7151617,79.5272304
Vada,37.2811053,127.0507571
Sidhpur,23.9289335,72.3459254
Hatod,22.7931386,75.7314868
Jaora,23.6381636,75.0875112
Arakkonam,13.0742446,79.6253007
Paravoor,10.1425277,76.2122815
Jaspur,29.2802775,78.8070129
Gulaothi,28.5874338,77.7804581
Hat Piplia,22.7710369,76.2924099
Siralkoppa,14.381268,75.2370502
Vasai West,19.3693312,72.7711074
Musabani,22.5061614,86.4392396
Khaniyadhana,25.0337954,78.1171273
Dwark,37.2811053,127.0507571
Mukasipidariyur,11.1812374,77.5589099
Garhi Pukhta,37.2811053,127.0507571
Dogachhia Barddhaman District,23.0833748,88.0596902
Sarmathura,26.5123808,77.3626434
Bharuch District,21.8457232,72.4533083
Singarayakonda,15.2472332,80.0041471
Rushikonda Apiic,37.2811053,127.0507571
Pali,37.2811053,127.0507571
Muri,37.2811053,127.0507571
Khunti District,23.0709407,85.2448076
Parvarani,37.2811053,127.0507571
Nakrekal,17.1650704,79.4058775
Bhatpar Rani,26.308422,84.0233369
Rupahi Town,26.4131005,92.7244383
Reoti,25.8424217,84.3559883
Bhubaneswa,20.3008702,85.7504127
Dharampur Industrial Estate,37.2811053,127.0507571
Chitgoppa,37.2811053,127.0507571
Kanpur Dehat,26.4581717,79.5688037
Shimla District,31.2377345,77.1057512
Barwadih,23.8502751,84.0987002
Kot,37.2811053,127.0507571
Bhainsa,19.1052985,77.950332
Raghunathpur Hugli District,37.2811053,127.0507571
Kurinjipadi,11.5635368,79.5874286
Jadcherla,16.7599594,78.1198094
Hampi,15.3331897,76.4545799
Kadodara,21.1661196,72.937964
Shrirampur,19.6184315,74.6236674
Selam,37.2811053,127.0507571
Kattumannarkoil,11.2807833,79.5358441
Khanna,37.2811053,127.0507571
Awagarh,27.4429722,78.4754919
Bits Pilani Campus,37.2811053,127.0507571
Pennagaram,12.1339701,77.8875665
Degana,26.8943613,74.3032406
Makthal,16.502487,77.4918507
Husnubad,37.2811053,127.0507571
Bokaro Thermal Township,37.2811053,127.0507571
Navoor,12.8918594,75.0718304
Budge Budge,37.2811053,127.0507571
Bit Campus Mesra,37.2811053,127.0507571
Mudhol,37.2811053,127.0507571
Jamalpur,24.9268766,89.9310349
Rasulabad Kanpur Dehat District,26.6768468,79.7749201
Mathurapur,22.1159302,88.3871325
Ranavav,21.6855768,69.7354541
Vishakhapatnam,17.7384734,82.9823971
Angamaly,10.2025001,76.3459925
Murtajapur,20.7319141,77.3217767
Hasanpur,37.2811053,127.0507571
Chorvad,21.0299252,70.2259139
Mandi Dabwali,29.9594631,74.6675271
Ranthambore,37.2811053,127.0507571
Ahamadpur,37.2811053,127.0507571
S Kannanur,10.914179,78.7285269
Bhuswal,21.0399117,75.7396376
Latur Industrial Area Additional,37.2811053,127.0507571
Tirukkoyilur,11.96348,79.1902334
Venkitangu,10.5201982,76.0699991
Halisahara,37.2811053,127.0507571
Jaithara,27.5180207,78.9710204
Tirwaganj,26.9579904,79.7802238
Berachampa,22.6968816,88.6784219
Padappai,12.886034,80.0082643
Bhuntar,31.8874812,77.1294736
Parbatsar,26.8862868,74.755311
South,37.2811053,127.0507571
Sembianallur,11.1814065,77.2303734
Eddumailaram,37.2811053,127.0507571
Kuanrmunda,22.2824531,84.7646939
Pudiyamputhur,37.2811053,127.0507571
Godda District,24.8644087,87.0060481
Faizabad Mahendragarh District,28.121338,76.1161403
Boriguma,19.050747,82.5402553
Kolachal,8.1769287,77.2451524
Sadabad,27.4373479,78.0166994
Nemili,37.2811053,127.0507571
Virudhunager,37.2811053,127.0507571
Sathankulam,8.4431021,77.903573
Hasimnagar,22.3114148,88.2464552
Karvetinagar,13.4215135,79.4434154
Chatrapatti,9.4171799,77.5914936
Jajapur District,20.8712724,85.5981818
Samdari,25.8186559,72.5675386
Bhulath,31.5408514,75.4990875
Siaha,22.4926128,92.9690978
Khairabad Sitapur District,27.5314662,80.7329678
North Tripura District,24.0882607,91.9246928
Khamanon,30.8153544,76.3267404
Thirumuruganpoondi,11.1441615,77.2625723
Kainoor,10.5023831,76.2615579
Govindgarh Jaipur District,27.2445949,75.6412124
Limla,21.1684555,72.6241353
Dholka,22.7353126,72.4266975
Kangayam,37.2811053,127.0507571
Sahadra,37.2811053,127.0507571
Manawar,22.2375847,75.0801159
Pullampadi,10.9433615,78.9023708
Kheri District,28.1765636,80.1114639
Kodivalasa,13.2378239,79.4191319
Ajeetgarh,27.4177958,75.7932752
Shohratgarh,27.4043084,82.9484457
Srikalikapuram,13.1397127,79.4046146
Thottiyam,10.9890079,78.3286225
Kadur,13.5512987,75.9920295
Upper Sileru Project Site Camp,18.0569892,82.0143654
Husnabad,18.1306801,79.1992378
Puri District,19.8363699,85.2111905
Beerwah,-26.8572211,152.8895467
Raipur District,21.2180901,81.3827423
Adichanalloor,8.8798417,76.6828693
Parappur,11.0139177,75.9868896
Bhuran,29.3545848,76.5156752
Kurkumbh Midc,37.2811053,127.0507571
Malur,12.9995667,77.9236224
Moginand Industrial Area,37.2811053,127.0507571
Butibori,20.9295959,78.9847492
Tumkur District,13.5436688,76.3718436
Mahur,19.8388965,77.8934955
Uttar Champamura,23.8348891,91.3071804
Chittoor District,13.306833,77.9374029
Supaul District,26.275543,86.2041228
Bakewar,26.6626218,79.166469
Patra,37.2811053,127.0507571
Luxettipet,18.8848293,79.1830004
Saha,37.2811053,127.0507571
Surajpur,23.2215336,82.8310965
Surguja,22.9490558,82.6615949
Jaigaon,26.8442316,89.3498319
Muniguda,19.6214261,83.4816096
Pallipalayam,11.3617023,77.7212327
Sirkali,11.237843,79.717065
Sathiyavijayanagaram,12.6758878,79.3132102
Uthamapalayam,9.8054228,77.3136866
Goreswar,26.534861,91.7068289
Aurangabada,19.8700415,75.1651153
Banglore,12.9538477,77.3507442
Chanod,20.3380791,72.9130103
Kolacherry,11.9729724,75.4030225
Badarpur,28.507312,77.2782845
Vavilla,37.2811053,127.0507571
Unnao  District,26.5661535,79.9892909
Secunderabad,17.5370297,78.4312759
Guledgudda,16.0490295,75.7718466
Mosli Pt I,37.2811053,127.0507571
Tiruchirappalli.,10.8158368,78.6189874
Mangampeta,14.3397075,79.0136804
Thirumalairayan Pattinam,10.8683805,79.8216101
Kullu District,31.8770008,76.8388761
Odagaon,20.0157326,84.9619101
Arjyapalli,19.3304691,84.9587204
Hirapur,37.2811053,127.0507571
Bora Gagangohalia,37.2811053,127.0507571
Gunupur,19.0716688,83.7956392
Dadra And Nagar Haveli District,20.2073394,72.9336744
Imfa Therubali,19.3341563,83.4353149
Seoni District,22.2738435,79.184954
Sasni,27.7017087,78.0620454
Jaipurjaipur,37.2811053,127.0507571
Palasa Kasibugga,18.7680653,84.412481
Lohaghat,29.4066763,80.0682626
Salem.,42.5155101,-70.9873173
Jatara,25.000616,79.0231855
Mumbai 400011,18.9815083,72.8195961
Harriya,26.793687,82.4627244
Kodur,37.2811053,127.0507571
Dalhousie,37.2811053,127.0507571
Keeranur Dindigul District,10.5922877,77.4923443
Patdi,23.1919256,71.7787455
Sriperumbudur,12.9418144,79.8932069
Morinda,37.2811053,127.0507571
Tittakudi,11.4081099,79.0999946
Wankaner,22.626577,70.9185428
Lanjigarh,19.7084852,83.3572518
Vilavur,8.2589797,77.3158484
Aonla,28.2757342,79.1446064
Vuyyuru,16.3660363,80.8318379
Vanavasi,11.7514955,77.8701067
Jiyanpur,26.1531263,83.3241748
Aalndi,18.6768049,73.8759223
Purbba Narayanpur,22.7921448,88.5720152
Srirampura,12.990041,77.5566812
Manuguru,17.9351263,80.7712692
Palghar,19.6941974,72.7339976
Belonia,23.2462387,91.4478724
Palladam,11.0000595,77.2670728
Kalyan West,19.2441345,73.1195391
Sultanpur District,26.2425978,81.6900854
Kayatharu,37.2811053,127.0507571
Narwar,23.303859,77.9487354
Dewas District,22.8050605,75.9571497
Chengala,12.5050741,75.0122713
Donimalai Township,15.0603498,76.5878452
Bandhawagarh,37.2811053,127.0507571
Coimbatour District,37.2811053,127.0507571
Gidc Por,37.2811053,127.0507571
Kaugachhi,37.2811053,127.0507571
Uttar Dinajpur,25.8690638,87.6055377
Kaprain,25.4077696,76.0557745
Charkhari,25.4010244,79.7332794
Dandeli,15.2501193,74.5995536
Jammikunta,18.2921106,79.4552027
Tapi,37.2811053,127.0507571
Balrampur District,27.4337297,81.8560575
Abhanpur,21.0499115,81.7238994
Nargund,15.7201378,75.3683566
Kankroli,25.0517244,73.8824574
Sehore District,23.1098336,76.1113666
Faizpur,21.1667236,75.8500413
Candolim,15.5077736,73.7568401
Naharlagun9,37.2811053,127.0507571
Vasna,37.2811053,127.0507571
Firozabad,27.1567589,78.3595797
Nadim Tiruvuru,17.0788169,80.5779904
Sipcot Thoothukudi,37.2811053,127.0507571
Barughutu,23.7855678,85.5458324
Morbi District,22.7914259,70.3353397
Dehuroad,18.6860033,73.7129824
Darbhanga District,26.0908218,85.4834727
Paonta Sahib,30.4429885,77.5746232
Songadh Tapi District,21.1616734,73.5475854
Saoner Midc,37.2811053,127.0507571
Hajipur,25.6878236,85.1851249
Boisar,19.7976726,72.7105417
Bilariaganj,26.1989434,83.2190323
Malerkotla,30.5272335,75.8485894
Kotabammal,37.2811053,127.0507571
Abhayapuri,26.3379183,90.6233448
Keelakarai,9.2339134,78.7665638
Jafarabad,28.1510177,67.8838048
Koida,37.2811053,127.0507571
Elampalloor,37.2811053,127.0507571
Mahabubnagar,16.7470415,77.980377
Gomoh,23.8618028,86.1201441
Pinagwan,27.8940092,77.0849703
Kodangal,17.1079388,77.6160655
Warangal Urban  District,17.9624406,78.6265567
Ghanpur Warangal District,18.3004518,79.8318554
Dahali,37.2811053,127.0507571
Ilanji,8.9619241,77.2756177
Adoor,9.1534668,76.7131731
Kalamb,18.5863217,75.9856004
Teliamura,37.2811053,127.0507571
Bakreshwar Thermal Power Township,37.2811053,127.0507571
New Harsud,21.9678846,76.6871069
Pasighat,28.0616936,95.3051954
Sambalpur,21.4703944,83.9378636
V Pudur,9.2687537,78.1047013
Nakur,29.9192506,77.2951269
Chikhli,20.7639814,73.0426777
Kuchaman City,27.1479394,74.8211641
Gogaon,21.2694946,81.5908059
Bhadrari Kothagudem District,37.2811053,127.0507571
Sundernagar,31.5310658,76.8796312
Rajahmundry,16.9872867,81.7363176
Bahadurguda,17.358925,78.5325037
Matiari,25.5920436,68.4356123
W26,37.2811053,127.0507571
Garhwa,24.1610386,83.764766
Shahpura Bhilwara District,25.6154352,74.8996781
Debipur,23.1398625,88.1533361
Erattupetta,9.6884895,76.7671927
Sheoraphuli,22.7703067,88.3140657
Anaimalai,10.5719984,76.9095479
Ledwa Mahua,26.9225997,83.0687002
Kandalloor,9.1721844,76.4450034
Giddaluru,15.3766993,78.9053232
Mukerian,31.9519589,75.6026703
Hoshangabad District,22.5955523,76.8357529
Mhasla,18.132638,73.1026196
Adari,37.2811053,127.0507571
Amla,37.2811053,127.0507571
Byasanagar,20.9476679,86.0878067
Saraiya,37.2811053,127.0507571
Kulia,37.2811053,127.0507571
Lathikata,22.1338403,84.8774282
Dariba,24.9530659,74.1044139
Naihati,22.8895599,88.4030555
Ayodhya,26.7897709,82.1641483
Nandi,37.2811053,127.0507571
Chaurhat,25.3058248,83.0441753
Taki.,37.2811053,127.0507571
Korba District,22.5168953,82.0692292
Shirhatti,15.2334564,75.5711745
Kanniyakumari District,8.3243644,77.065961
Karuvanthuruthy,37.2811053,127.0507571
Rafiganj,24.8209758,84.6209476
Bina,37.2811053,127.0507571
Mugma,23.7731131,86.727909
Aluva,10.0966386,76.3068393
Aurngabad,37.2811053,127.0507571
Bihat Begusarai District,25.4310446,86.0071455
Shahbad,30.1586036,76.8524604
Damoh District,23.7963229,78.9468013
Ramabhadrapuram,18.4924144,83.2696753
Mainpuri  District,27.2006656,78.5047421
Bahula,37.2811053,127.0507571
West Karbianglong,26.0578181,91.9014699
Rajauli,24.6499363,85.4714464
Akkalkot,17.5200165,76.1831049
Canning,37.2811053,127.0507571
Coimbatorei,37.2811053,127.0507571
Waluj Midc,37.2811053,127.0507571
Devanangurichi,11.3888937,77.8451514
Vaniyamkulam Ii,10.7650813,76.296016
Haridwar,29.9525758,77.9758405
Palakonda,18.5997748,83.743102
Jadugora,22.6525312,86.3229355
Chitbara Gaon,25.736553,83.9793649
Jalna,19.8417246,75.8195232
Wardha,20.748855,78.5422788
Vengathur,13.0886306,79.9018162
Chagallu,16.9927854,81.658491
Idukki Township,9.8564029,76.9119271
Jorapokhar,23.6998971,86.3809753
Trichirappalli,10.8158368,78.6189874
Nagour,37.2811053,127.0507571
Arki,37.2811053,127.0507571
Chiranellur,10.6336693,76.1115987
Nawabganj Bareilly District,28.5424573,79.6236706
Gobindapur,23.6638741,90.1254201
Sirsha,23.6791048,87.3029745
Shahid Bhagat Singh Nagar District,31.124837,75.5934295
